mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,rms_mean,rms_std,zcr_mean,zcr_std,source
-701.01318359375,160.60614013671875,-5.571749210357666,-3.3180911540985107,8.995299339294434,32.5635871887207,16.471973419189453,-4.932855129241943,15.527473449707031,8.810637474060059,-3.91567063331604,-3.904179334640503,0.43541911244392395,4.710864067077637,14.681577682495117,5.589624404907227,-13.281813621520996,3.1710333824157715,-1.217167854309082,-3.7723138332366943,41.439613342285156,22.987356185913086,18.138057708740234,7.38515043258667,6.901370048522949,8.090654373168945,8.277663230895996,8.7589111328125,6.041683673858643,8.446951866149902,11.29304027557373,6.754430770874023,6.539535045623779,6.0626068115234375,7.4068098068237305,6.314202308654785,7.353931903839111,5.865468978881836,5.621523857116699,7.261565685272217,0.0008520510164089501,0.0003062157775275409,0.04469989300547002,0.056762810757947035,segmented
-696.85546875,162.2484130859375,-8.554838180541992,1.806656837463379,4.220206260681152,33.2707405090332,19.720937728881836,-8.35886001586914,12.578972816467285,6.4477715492248535,-1.3766295909881592,-6.419418811798096,3.499361991882324,4.272090435028076,13.200647354125977,5.8065876960754395,-12.588411331176758,3.6058835983276367,-2.047088623046875,-0.9315127730369568,37.32203674316406,11.954334259033203,16.6578311920166,7.912636756896973,7.417904376983643,8.072457313537598,8.765600204467773,8.946268081665039,6.206080913543701,5.5634026527404785,9.363738059997559,7.104898929595947,5.835991859436035,5.544009685516357,5.880003929138184,5.255247592926025,6.37751579284668,5.417291164398193,5.057855129241943,5.137127876281738,0.0008425080450251698,0.00027228225371800363,0.0380258663237739,0.04801043889286675,segmented
-645.230712890625,119.6919937133789,15.834657669067383,-11.766389846801758,10.822772026062012,26.635696411132812,26.636682510375977,-13.523563385009766,13.812531471252441,12.956859588623047,-14.447972297668457,-9.275925636291504,12.509370803833008,4.9395904541015625,8.677900314331055,10.123796463012695,-16.786422729492188,1.4053575992584229,11.352580070495605,-16.490249633789062,18.6923885345459,19.181102752685547,11.397180557250977,8.159316062927246,8.078028678894043,8.160783767700195,9.511358261108398,7.855678558349609,8.183369636535645,9.345817565917969,8.133997917175293,6.695550441741943,6.879207611083984,6.45046329498291,7.04086971282959,7.436202049255371,7.3799004554748535,7.246612071990967,6.928317070007324,6.9493536949157715,0.0009410405764356256,0.0002720894990488887,0.13125242535609935,0.08247557518663977,segmented
-701.3756103515625,163.59170532226562,-10.746588706970215,-3.2589800357818604,7.712109565734863,33.910362243652344,18.177974700927734,-3.571209192276001,15.027260780334473,4.1734700202941895,-4.934088706970215,-6.190422534942627,1.6259428262710571,3.937443971633911,14.82638168334961,5.895125389099121,-9.423215866088867,2.994049310684204,-4.059010982513428,-3.0641252994537354,35.04330825805664,11.523075103759766,15.883926391601562,7.565532207489014,6.494899749755859,7.87376070022583,8.306438446044922,9.2435941696167,6.20436954498291,5.5042524337768555,9.473187446594238,6.859858512878418,5.694413661956787,5.522820949554443,6.690152645111084,5.306341171264648,6.372535705566406,5.413200378417969,4.912087440490723,5.240429878234863,0.0007843503262847662,0.00024318901705555618,0.03660607595594347,0.04459143258712039,segmented
-704.0048828125,162.5601043701172,-8.144147872924805,-2.335129499435425,6.529684543609619,33.45573043823242,19.269840240478516,-3.292616367340088,13.452507972717285,2.882568359375,-3.441068172454834,-4.335693836212158,0.4653407037258148,4.10325288772583,15.256863594055176,5.077123641967773,-10.806329727172852,4.372236251831055,-3.7435007095336914,-3.1025803089141846,36.774166107177734,10.767263412475586,15.82273006439209,6.887977600097656,6.711775779724121,7.991342544555664,8.94735050201416,9.253924369812012,5.7357025146484375,6.2397308349609375,8.838366508483887,6.743276596069336,5.406369209289551,5.713748455047607,7.365304470062256,5.226044178009033,6.398930549621582,5.7738142013549805,4.95290470123291,5.514415264129639,0.0007721641450189054,0.00026458280626684427,0.03653780905434294,0.041467816063681655,segmented
-395.2864685058594,56.213104248046875,12.52469539642334,-5.687203884124756,17.44405174255371,21.233821868896484,37.709716796875,-16.766193389892578,4.808403968811035,7.581193923950195,-15.859137535095215,-29.515010833740234,13.203570365905762,9.511886596679688,0.20378220081329346,4.813289642333984,-20.046485900878906,-8.564270973205566,4.580737590789795,-12.69766616821289,16.834335327148438,16.072168350219727,9.735727310180664,7.656712055206299,8.922098159790039,7.728682041168213,7.057644844055176,6.525647163391113,7.1776814460754395,6.575438499450684,6.216695308685303,6.3465256690979,6.715740203857422,7.23715877532959,6.731688499450684,6.184917449951172,6.507064342498779,6.986732482910156,6.603217124938965,6.319417476654053,0.009073720313608646,0.0022793286480009556,0.47048201650943394,0.11102331497604907,segmented
-409.33563232421875,74.1500244140625,11.3643798828125,-7.250604629516602,20.26146697998047,22.916542053222656,37.91566467285156,-21.88794708251953,11.631889343261719,2.5309979915618896,-15.179489135742188,-23.758615493774414,8.725915908813477,11.073700904846191,2.7621078491210938,2.920527696609497,-18.17804718017578,-8.392512321472168,8.285367965698242,-14.07761001586914,20.706823348999023,18.606157302856445,11.833788871765137,7.791197776794434,8.74858570098877,8.208110809326172,6.326599597930908,6.844531536102295,7.272777557373047,7.170844554901123,6.1117143630981445,7.433022975921631,6.09625768661499,5.736603260040283,6.400777816772461,6.721173286437988,7.066680431365967,7.111455917358398,7.848323345184326,7.507072925567627,0.00898949708789587,0.0028237244114279747,0.4853857878212617,0.12840881542161797,segmented
-481.6840515136719,146.52952575683594,-27.876056671142578,13.452118873596191,9.902694702148438,37.13700485229492,18.20977020263672,-9.180700302124023,8.698174476623535,-2.5373897552490234,-1.7384449243545532,-15.982921600341797,-0.7753214240074158,5.448448181152344,6.848301887512207,-2.003357172012329,-23.161752700805664,-0.6990582942962646,-10.01877498626709,-6.874574184417725,55.66259765625,18.569297790527344,19.475269317626953,10.837203979492188,9.480814933776855,10.722853660583496,12.400182723999023,8.428994178771973,7.199573993682861,5.730100154876709,10.152071952819824,6.383252143859863,6.977712154388428,6.293285369873047,5.446490287780762,5.578542232513428,6.268594264984131,5.808570861816406,6.221654891967773,6.107351779937744,0.005676450673490763,0.0024203089997172356,0.10337300126741089,0.14197763773710392,segmented
-389.39874267578125,64.92684936523438,22.51997184753418,-9.725390434265137,27.13056755065918,18.364580154418945,34.188941955566406,-18.9588623046875,8.6466703414917,8.613595962524414,-17.23785400390625,-18.64178466796875,11.03616714477539,-0.7644064426422119,4.275745868682861,0.8981220126152039,-24.258193969726562,-2.792830467224121,4.530186653137207,-26.818758010864258,16.103166580200195,16.61547088623047,9.43502426147461,7.649252891540527,7.1348724365234375,7.173171520233154,8.550386428833008,8.264913558959961,8.098305702209473,7.439959526062012,7.149634838104248,7.754706382751465,7.7060699462890625,7.505746364593506,6.494708061218262,6.381355285644531,6.735638618469238,6.080423355102539,6.905436038970947,5.850684642791748,0.011194461956620216,0.0029998442623764277,0.49820570054945057,0.12171613251630384,segmented
-511.0610046386719,149.05567932128906,-30.21649932861328,13.660030364990234,9.38563060760498,40.09273910522461,23.09058380126953,-10.268860816955566,9.752020835876465,-4.149683952331543,-3.1686809062957764,-14.408432006835938,-1.634824514389038,4.793247222900391,7.98663330078125,1.3394416570663452,-19.699729919433594,0.17690424621105194,-9.743823051452637,-3.7892680168151855,53.77986526489258,16.038801193237305,20.19207000732422,9.923968315124512,8.953678131103516,9.582453727722168,13.097810745239258,7.869136333465576,7.173569679260254,5.558357238769531,9.784697532653809,6.14910364151001,6.786231994628906,5.932216644287109,5.174345970153809,5.660369873046875,5.795345306396484,5.32177209854126,5.773460388183594,5.200898170471191,0.004150385968387127,0.0015454768436029553,0.08741208450498726,0.12010253421848846,segmented
